{ 1, 375978865285289, 0.045505375, -0.15567628, 9.872271
},{ 1, 375988303827295, 0.14130616, -0.34488282, 9.501043
},{ 3, 375988303827295, -0.03394361, -0.02886561, 0.012115591
},{ 1, 375988306368095, -0.09340577, 0.05508545, 10.039923
},{ 3, 375988306368095, -0.0222257, -0.029398242, 0.0041261083
},{ 1, 375988308908767, 0.13891114, -0.40954837, 9.524993
},{ 3, 375988308908767, -0.023290964, -0.016082436, 0.02117034
},{ 1, 375988311449439, 0.0023950196, 0.20118165, 9.850716
},{ 3, 375988311449439, -0.015834112, -0.034191933, -0.0049286396
},{ 1, 375988313990239, -0.09580079, -0.43349856, 9.529783
},{ 3, 375988313990239, -0.014768848, -0.02194139, 0.0073219016
},{ 2, 375988313990239, 23.550001, 24.45, -49.65
},{ 1, 375988316530911, 0.117355965, 0.17962648, 10.097403
},{ 3, 375988316530911, -0.013703584, -0.03578983, -0.0065265363
},{ 1, 375988319071583, -0.05269043, -0.4239185, 9.637559
},{ 3, 375988319071583, -0.02009517, -0.0027666297, -0.0022654785
},{ 1, 375988321612255, 0.15088624, 0.035925295, 9.912986
},{ 3, 375988321612255, -0.014768848, -0.02886561, 0.009985062
},{ 1, 375988324153055, -0.21076173, -0.32332766, 9.654325
},{ 3, 375988324153055, -0.0142362155, -0.001168733, 0.0019955793
},{ 1, 375988326693727, 0.2682422, -0.047900394, 9.733359
},{ 3, 375988326693727, -0.006246732, -0.011821378, 0.008387166
},{ 1, 375988329234399, -0.06227051, -0.28500733, 9.75252
},{ 3, 375988329234399, -0.009975158, 0.011081807, -0.003330743
},{ 1, 375988331775199, 0.15328126, -0.026345216, 9.711804
},{ 3, 375988331775199, -0.01050779, -0.010223482, 0.003593476
},{ 1, 375988334315871, -0.05508545, -0.122146, 9.783655
},{ 3, 375988334315871, -0.008909894, 0.0041575893, -0.008124433
},{ 2, 375988334315871, 23.550001, 24.45, -49.65
},{ 1, 375988336856543, 0.059875492, -0.21315674, 9.683064
},{ 3, 375988336856543, -0.01050779, -0.007027687, -0.0022654785
},{ 1, 375988339397343, -0.009580079, -0.07664063, 9.968072
},{ 3, 375988339397343, -0.0046488354, -0.001168733, -0.010254961
},{ 1, 375988341938015, 0.05508545, -0.07424561, 9.632769
},{ 3, 375988341938015, -9.204099E-4, -0.009690849, -0.0065265363
},{ 1, 375988344478687, 0.06227051, -0.12454102, 9.833951
},{ 3, 375988344478687, -0.004116203, -0.008092953, -0.0043960074
},{ 1, 375988347019359, -0.023950197, -0.13891114, 9.649534
},{ 3, 375988347019359, -0.0014530421, -0.0038318941, -0.00972233
},{ 1, 375988349560159, 0.0047900393, -0.07185059, 9.831555
},{ 3, 375988349560159, -0.0046488354, -0.0064950553, 9.303149E-4
},{ 1, 375988352100831, -0.026345216, -0.21794678, 9.649534
},{ 3, 375988352100831, 1.4485451E-4, 0.005755486, 9.303149E-4
},{ 1, 375988354641503, 0.023950197, -0.10538086, 9.977652
},{ 3, 375988354641503, -3.8777772E-4, -0.0064950553, -1.3494957E-4
},{ 2, 375988354641503, 23.550001, 24.45, -49.65
},{ 1, 375988357182303, -0.038320314, -0.18920656, 9.625584
},{ 3, 375988357182303, 0.0033406478, 0.0046902215, 0.0019955793
},{ 1, 375988359722975, 0.035925295, 0.033530276, 9.817185
},{ 3, 375988359722975, 6.7748677E-4, 0.003624957, 0.006256637
},{ 1, 375988362263647, -0.016765138, -0.17483643, 9.7740755
},{ 3, 375988362263647, -0.009975158, -0.001168733, 9.303149E-4
},{ 1, 375988364804319, 0.014370117, -0.14370118, 9.929751
},{ 3, 375988364804319, 0.0017427512, -0.0017013652, 0.003593476
},{ 1, 375988367349192, 0.043110352, -0.21794678, 9.663904
},{ 3, 375988367349192, 0.0044059125, 0.008418647, 0.0019955793
},{ 1, 375988369889864, 0.059875492, 0.011975098, 9.845925
},{ 3, 375988369889864, 0.0065364414, -1.034686E-4, -0.001200214
},{ 1, 375988372430536, -0.07664063, -0.040715333, 9.7812605
},{ 3, 375988372430536, 1.4485451E-4, -0.0027666297, -0.01717918
},{ 1, 375988374971208, 0.0047900393, -0.09340577, 9.79563
},{ 3, 375988374971208, 0.0070690736, -0.0038318941, 9.303149E-4
},{ 2, 375988374971208, 22.800001, 24.45, -49.65
},{ 1, 375988377512008, -0.014370117, -0.1580713, 9.711804
},{ 3, 375988377512008, -3.8777772E-4, 0.0025596926, -0.012918123
},{ 1, 375988380052680, 0.13172609, -0.117355965, 9.72378
},{ 3, 375988380052680, -0.0035835712, -0.0027666297, -0.001200214
},{ 1, 375988382593352, 0.0047900393, -0.16046631, 9.783655
},{ 3, 375988382593352, 1.4485451E-4, -0.008625585, -0.005993904
},{ 1, 375988385134024, 0.0, -0.07664063, 9.750125
},{ 3, 375988385134024, -0.0014530421, -0.0017013652, -0.0038633752
},{ 1, 375988387674824, 0.019160157, -0.23231691, 9.7812605
},{ 3, 375988387674824, 0.0017427512, 0.0025596926, -0.0075918008
},{ 1, 375988390215496, 0.05508545, -0.20118165, 9.833951
},{ 3, 375988390215496, -9.204099E-4, 9.6179586E-4, 3.9768266E-4
},{ 1, 375988392756168, 0.09340577, -0.119750984, 9.802815
},{ 3, 375988392756168, -0.0035835712, -6.361008E-4, -0.0070591685
},{ 1, 375988395296840, 0.040715333, -0.10777588, 9.707015
},{ 3, 375988395296840, -0.0019856745, -0.005429791, -0.0065265363
},{ 2, 375988395296840, 22.800001, 24.45, -49.500004
},{ 1, 375988397837640, 0.031135255, -0.15328126, 9.857901
},{ 3, 375988397837640, 0.0028080156, 0.0014944281, -0.0075918008
},{ 1, 375988400378312, -0.0047900393, -0.13172609, 9.687855
},{ 3, 375988400378312, -0.003050939, -0.0075603197, -0.0049286396
},{ 1, 375988402918984, 0.035925295, -0.15567628, 9.730965
},{ 3, 375988402918984, 0.0028080156, 0.0020270604, -0.0065265363
},{ 1, 375988405459656, -0.019160157, -0.15567628, 9.733359
},{ 3, 375988405459656, 0.012928028, -0.003299262, 9.303149E-4
},{ 1, 375988408000456, 0.028740235, -0.15328126, 9.836346
},{ 3, 375988408000456, -0.0014530421, -0.0027666297, 0.0019955793
},{ 1, 375988410541128, -0.035925295, -0.1101709, 9.7740755
},{ 3, 375988410541128, 0.0044059125, 0.0052228537, -0.005461272
},{ 1, 375988413081800, 0.06227051, -0.15088624, 9.831555
},{ 3, 375988413081800, 0.001210119, 4.2916363E-4, -0.0017328463
},{ 1, 375988415622472, 0.098195806, -0.10538086, 9.766891
},{ 3, 375988415622472, -0.007844629, -0.001168733, -0.009189697
},{ 2, 375988415622472, 22.050001, 24.45, -49.65
},{ 1, 375988418163272, 0.023950197, -0.17004639, 9.79563
},{ 3, 375988418163272, -0.003050939, -0.007027687, -0.0049286396
},{ 1, 375988420703944, 0.059875492, -0.081430666, 9.79084
},{ 3, 375988420703944, 0.00866697, -0.003299262, -0.0027981107
},{ 1, 375988423244616, -0.0047900393, -0.10538086, 9.901011
},{ 3, 375988423244616, -0.0067793643, 0.0014944281, -0.001200214
},{ 1, 375988425785288, -0.009580079, -0.16765137, 9.750125
},{ 3, 375988425785288, 0.0065364414, 0.005755486, -0.001200214
},{ 1, 375988428326088, 0.0071850587, -0.09340577, 9.74773
},{ 3, 375988428326088, -0.003050939, -0.001168733, 0.0014629471
},{ 1, 375988430866760, 0.031135255, -0.16525635, 9.77647
},{ 3, 375988430866760, -0.0035835712, -0.0043645264, 0.0046587405
},{ 1, 375988433407432, 0.026345216, -0.10777588, 9.78605
},{ 3, 375988433407432, -0.0051814676, -0.001168733, 0.003593476
},{ 1, 375988435948104, -0.0047900393, -0.16286133, 9.754915
},{ 3, 375988435948104, -0.0051814676, -0.0022339975, 3.9768266E-4
},{ 2, 375988435948104, 22.050001, 24.45, -49.65
},{ 1, 375988438488904, 0.09101075, -0.17244141, 9.74294
},{ 3, 375988438488904, -0.0035835712, -1.034686E-4, 0.006256637
},{ 1, 375988441029576, -0.0047900393, -0.1460962, 9.75252
},{ 3, 375988441029576, 0.0070690736, 0.0041575893, 0.0051913727
},{ 1, 375988443570248, 0.014370117, -0.100590825, 9.850716
},{ 3, 375988443570248, 0.0017427512, -0.0075603197, 0.011582959
},{ 1, 375988446111048, 0.0023950196, -0.13172609, 9.75252
},{ 3, 375988446111048, 0.0033406478, -0.003299262, 0.0019955793
},{ 1, 375988448651720, 0.011975098, -0.117355965, 9.783655
},{ 3, 375988448651720, -0.008909894, 0.007886015, 0.0041261083
},{ 1, 375988451192392, 0.011975098, -0.11496094, 9.783655
},{ 3, 375988451192392, 0.0028080156, -0.0017013652, 0.0073219016
},{ 1, 375988453733064, -0.011975098, -0.098195806, 9.7812605
},{ 3, 375988453733064, -0.003050939, 0.0041575893, 0.003593476
},{ 1, 375988456273864, 0.014370117, -0.100590825, 9.699829
},{ 3, 375988456273864, -0.007844629, -0.003299262, 3.9768266E-4
},{ 2, 375988456273864, 21.900002, 24.45, -49.050003
},{ 1, 375988458814536, 0.07185059, -0.1460962, 9.874666
},{ 3, 375988458814536, -0.0014530421, 9.6179586E-4, 0.0046587405
},{ 1, 375988461355208, 0.05508545, -0.22992188, 9.857901
},{ 3, 375988461355208, 0.0033406478, -0.003299262, 0.0019955793
},{ 1, 375988463907254, 0.06706055, -0.14130616, 9.845925
},{ 3, 375988463907254, 0.001210119, 0.0030923248, -6.675818E-4
},{ 1, 375988466447926, 0.021555176, -0.12933107, 9.812395
},{ 3, 375988466447926, 0.00866697, 4.2916363E-4, -0.0038633752
},{ 1, 375988468988726, -0.028740235, -0.10777588, 9.759705
},{ 3, 375988468988726, -0.0142362155, -0.0027666297, -0.0049286396
},{ 1, 375988471529398, 0.05508545, -0.17723145, 9.726174
},{ 3, 375988471529398, 0.0044059125, -0.0022339975, -0.003330743
},{ 1, 375988474070198, 0.038320314, -0.12693603, 9.81
},{ 3, 375988474070198, -0.0035835712, -0.0022339975, -0.0070591685
},{ 1, 375988476610870, 0.021555176, -0.13891114, 9.778865
},{ 3, 375988476610870, 6.7748677E-4, -0.005429791, -6.675818E-4
},{ 2, 375988476610870, 22.050001, 24.45, -49.050003
},{ 1, 375988479151542, 0.0071850587, -0.1341211, 9.857901
},{ 3, 375988479151542, -0.007844629, 4.2916363E-4, -0.010254961
},{ 1, 375988481692342, 0.035925295, -0.1460962, 9.716595
},{ 3, 375988481692342, 0.0049385447, -6.361008E-4, 0.003593476
},{ 1, 375988484233014, -0.016765138, -0.086220704, 9.807606
},{ 3, 375988484233014, -9.204099E-4, -0.005429791, -1.3494957E-4
},{ 1, 375988486782776, 0.021555176, -0.100590825, 9.735755
},{ 3, 375988486782776, 0.010797499, -0.003299262, 9.303149E-4
},{ 1, 375988489323448, 0.07185059, -0.1101709, 9.687855
},{ 3, 375988489323448, -0.0025183067, 0.0073533827, -0.0043960074
},{ 1, 375988491864248, 0.045505375, -0.09340577, 9.707015
},{ 3, 375988491864248, -9.204099E-4, -1.034686E-4, -0.009189697
},{ 1, 375988494404920, -0.009580079, -0.13172609, 9.716595
},{ 3, 375988494404920, -0.0067793643, 0.0014944281, -0.0027981107
},{ 1, 375988496945720, -0.019160157, -0.1101709, 9.800421
},{ 3, 375988496945720, -0.003050939, 0.01853866, 9.303149E-4
},{ 2, 375988496945720, 22.050001, 24.45, -49.050003
},{ 1, 375988499486392, -0.019160157, -0.16765137, 9.740545
},{ 3, 375988499486392, -0.0014530421, -0.012354011, -0.0065265363
},{ 1, 375988502027064, 0.026345216, -0.09580079, 9.836346
},{ 3, 375988502027064, 0.001210119, 0.005755486, -0.0049286396
},{ 1, 375988504567864, -0.011975098, -0.13172609, 9.74294
},{ 3, 375988504567864, -0.004116203, -0.005962423, -0.015048652
},{ 1, 375988507108536, 0.031135255, -0.20357667, 9.7812605
},{ 3, 375988507108536, 0.00866697, -0.008625585, -6.675818E-4
},{ 1, 375988509649336, 0.07185059, -0.11496094, 9.798025
},{ 3, 375988509649336, 0.0044059125, -0.005962423, -0.0065265363
},{ 1, 375988512190008, -0.033530276, -0.12933107, 9.750125
},{ 3, 375988512190008, -0.011573055, 0.008418647, -0.005461272
},{ 1, 375988514730808, -0.014370117, -0.100590825, 9.812395
},{ 3, 375988514730808, 0.0070690736, 0.003624957, -1.3494957E-4
},{ 1, 375988517271480, 0.011975098, -0.08861572, 9.798025
},{ 3, 375988517271480, -9.204099E-4, 4.2916363E-4, 0.0014629471
},{ 2, 375988517271480, 22.050001, 24.45, -48.600002
},{ 1, 375988519812280, 0.07903565, -0.12933107, 9.884246
},{ 3, 375988519812280, 0.0070690736, -0.0017013652, 0.0046587405
},{ 1, 375988522352952, 0.10538086, -0.1460962, 9.74294
},{ 3, 375988522352952, 6.7748677E-4, 0.0020270604, 0.0019955793
},{ 1, 375988524893624, 0.07185059, -0.06706055, 9.730965
},{ 3, 375988524893624, -0.0019856745, -0.001168733, 9.303149E-4
},{ 1, 375988527434424, 0.038320314, -0.1580713, 9.702225
},{ 3, 375988527434424, -0.008909894, -0.0043645264, 0.0030608438
},{ 1, 375988529975096, 0.040715333, -0.1341211, 9.817185
},{ 3, 375988529975096, 0.0017427512, 0.0030923248, 0.0073219016
},{ 1, 375988532515896, -0.0047900393, -0.1580713, 9.750125
},{ 3, 375988532515896, 6.7748677E-4, -0.0064950553, 0.0030608438
},{ 1, 375988535056568, 0.050295413, -0.15567628, 9.73815
},{ 3, 375988535056568, -0.003050939, 0.0025596926, 0.007854533
},{ 1, 375988537597368, 0.026345216, -0.100590825, 9.77168
},{ 3, 375988537597368, 0.00387328, -0.001168733, 0.0030608438
},{ 2, 375988537597368, 22.35, 24.45, -49.050003
},{ 1, 375988540138040, 0.028740235, -0.07185059, 9.80521
},{ 3, 375988540138040, 0.0065364414, 9.6179586E-4, 0.0014629471
},{ 1, 375988542678840, 0.009580079, -0.16765137, 9.733359
},{ 3, 375988542678840, 0.0017427512, 0.0025596926, 0.003593476
},{ 1, 375988545219512, 0.011975098, -0.11496094, 9.766891
},{ 3, 375988545219512, -0.0035835712, -0.009690849, -0.011320227
},{ 1, 375988547760312, 0.050295413, -0.07424561, 9.881851
},{ 3, 375988547760312, 0.0033406478, 9.6179586E-4, 0.0025282116
},{ 1, 375988550300984, -0.0071850587, -0.2083667, 9.848321
},{ 3, 375988550300984, -0.0057141, 0.0020270604, 0.00678927
},{ 1, 375988552841656, 0.040715333, -0.10538086, 9.707015
},{ 3, 375988552841656, -0.0073119965, 0.005755486, -0.0049286396
},{ 1, 375988555382456, -0.011975098, -0.1101709, 9.68067
},{ 3, 375988555382456, 0.005471177, -0.009158216, -0.0043960074
},{ 1, 375988557930194, 0.033530276, -0.16525635, 9.812395
},{ 3, 375988557930194, -0.0051814676, 0.010549176, -0.0065265363
},{ 2, 375988557930194, 22.650002, 24.45, -49.050003
},{ 1, 375988560470994, 0.045505375, -0.100590825, 9.690249
},{ 3, 375988560470994, -0.0014530421, -0.005429791, -0.0043960074
},{ 1, 375988563011666, 0.047900394, -0.14370118, 9.75731
},{ 3, 375988563011666, -0.0019856745, -0.0017013652, -0.008657065
},{ 1, 375988565552466, 0.086220704, -0.119750984, 9.79563
},{ 3, 375988565552466, 0.0044059125, -0.008625585, -0.0070591685
},{ 1, 375988568093266, 0.0071850587, -0.13651612, 9.7812605
},{ 3, 375988568093266, -0.007844629, 9.6179586E-4, -0.008657065
},{ 1, 375988570633938, 0.035925295, -0.19160157, 9.745335
},{ 3, 375988570633938, -0.0073119965, 0.0030923248, -0.008124433
},{ 1, 375988573174738, 0.06945557, -0.1341211, 9.75252
},{ 3, 375988573174738, -0.0057141, 0.0025596926, -0.012918123
},{ 1, 375988575715538, 0.026345216, -0.12693603, 9.860296
},{ 3, 375988575715538, -0.0067793643, 4.2916363E-4, -0.0075918008
},{ 1, 375988578256210, -0.028740235, -0.17483643, 9.833951
},{ 3, 375988578256210, 0.006003809, 0.0030923248, -0.0017328463
},{ 2, 375988578256210, 22.650002, 24.300001, -49.050003
},{ 1, 375988580797010, 0.0023950196, -0.16525635, 9.75731
},{ 3, 375988580797010, -0.0025183067, -0.0017013652, -0.00972233
},{ 1, 375988583337682, 0.0023950196, -0.098195806, 9.759705
},{ 3, 375988583337682, -0.0025183067, -0.0022339975, 9.303149E-4
},{ 1, 375988585878482, 0.028740235, -0.06945557, 9.759705
},{ 3, 375988585878482, 6.7748677E-4, -0.005429791, -0.012918123
},{ 1, 375988588419282, 0.021555176, -0.1580713, 9.75731
},{ 3, 375988588419282, 1.4485451E-4, -0.0027666297, -0.012918123
},{ 1, 375988590959954, 0.014370117, -0.16525635, 9.733359
},{ 3, 375988590959954, 6.7748677E-4, 0.0030923248, -0.0139833875
},{ 1, 375988593500754, 0.09340577, -0.14370118, 9.78605
},{ 3, 375988593500754, 0.0033406478, 0.0020270604, -0.015581285
},{ 1, 375988596041426, 0.0071850587, -0.18441652, 9.814791
},{ 3, 375988596041426, -0.007844629, -0.001168733, -0.01664655
},{ 1, 375988598582226, 0.07424561, -0.11496094, 9.800421
},{ 3, 375988598582226, 0.007601706, 0.003624957, -0.014516019
},{ 2, 375988598582226, 23.400002, 24.0, -49.050003
},{ 1, 375988601123026, 0.09101075, -0.100590825, 9.7621
},{ 3, 375988601123026, -0.0057141, -0.008092953, -0.013450756
},{ 1, 375988603663698, 0.0071850587, -0.18441652, 9.82437
},{ 3, 375988603663698, 0.0065364414, 0.005755486, -0.011852859
},{ 1, 375988606204498, 0.12454102, -0.122146, 9.79084
},{ 3, 375988606204498, 0.010264866, -0.0017013652, -0.010787594
},{ 1, 375988608745298, 0.026345216, -0.17723145, 9.750125
},{ 3, 375988608745298, 6.7748677E-4, 0.0014944281, -0.005461272
},{ 1, 375988611285970, 0.033530276, -0.13172609, 9.802815
},{ 3, 375988611285970, -0.0019856745, 0.003624957, -0.016113916
},{ 1, 375988613826770, 0.06945557, -0.07424561, 9.766891
},{ 3, 375988613826770, -0.0019856745, 0.010549176, -0.015048652
},{ 1, 375988616367442, 0.0071850587, -0.11496094, 9.70941
},{ 3, 375988616367442, -0.0057141, 0.0020270604, -0.008124433
},{ 1, 375988618908242, -0.028740235, -0.08861572, 9.79084
},{ 3, 375988618908242, 0.006003809, -0.0022339975, -0.0038633752
},{ 2, 375988618908242, 24.45, 24.0, -49.050003
},{ 1, 375988621449042, 0.047900394, -0.098195806, 9.74773
},{ 3, 375988621449042, -0.0051814676, 0.0073533827, -0.005461272
},{ 1, 375988623989714, 0.047900394, -0.1341211, 9.7812605
},{ 3, 375988623989714, 6.7748677E-4, -0.003299262, -0.0043960074
},{ 1, 375988626530514, 0.0, -0.24189699, 9.687855
},{ 3, 375988626530514, 0.0022753833, 0.0068207504, -0.0017328463
},{ 1, 375988629071186, -0.009580079, -0.12933107, 9.721385
},{ 3, 375988629071186, 0.0070690736, -1.034686E-4, -0.0027981107
},{ 1, 375988631611986, 0.045505375, -0.10538086, 9.798025
},{ 3, 375988631611986, 0.001210119, 0.006288118, -1.3494957E-4
},{ 1, 375988634152786, -0.045505375, -0.22273682, 9.678274
},{ 3, 375988634152786, 0.008134337, 4.2916363E-4, 0.0030608438
},{ 1, 375988636693458, 0.07664063, -0.07185059, 9.80521
},{ 3, 375988636693458, -0.0014530421, 0.009483911, 0.012648224
},{ 1, 375988639234258, 0.021555176, -0.11496094, 9.783655
},{ 3, 375988639234258, 0.00387328, -0.0048971586, 0.0014629471
},{ 2, 375988639234258, 24.0, 24.150002, -49.050003
},{ 1, 375988641775058, 0.016765138, -0.11256592, 9.7621
},{ 3, 375988641775058, -0.0046488354, 9.6179586E-4, -1.3494957E-4
},{ 1, 375988644315730, -0.033530276, -0.20118165, 9.800421
},{ 3, 375988644315730, -0.003050939, -0.001168733, 0.0030608438
},{ 1, 375988646856530, 0.038320314, -0.21076173, 9.82437
},{ 3, 375988646856530, -0.0014530421, -6.361008E-4, 0.014778753
},{ 1, 375988649397202, 0.009580079, -0.11256592, 9.7740755
},{ 3, 375988649397202, 0.0049385447, 0.0030923248, 0.0025282116
},{ 1, 375988651938002, 0.05508545, -0.06466553, 9.750125
},{ 3, 375988651938002, -0.0051814676, 0.0030923248, 0.0025282116
},{ 1, 375988654445810, 0.011975098, -0.15088624, 9.936936
},{ 3, 375988654445810, 0.0044059125, -6.361008E-4, 0.012115591
},{ 1, 375988656986482, -0.0023950196, -0.100590825, 9.766891
},{ 3, 375988656986482, -3.8777772E-4, 4.2916363E-4, 0.0046587405
},{ 1, 375988659527154, -0.038320314, -0.17962648, 9.831555
},{ 3, 375988659527154, 0.0070690736, 0.0025596926, 0.00678927
},{ 2, 375988659527154, 24.0, 24.150002, -49.050003
},{ 1, 375988662067826, 0.0, -0.098195806, 9.79563
},{ 3, 375988662067826, -0.0073119965, -0.0017013652, 3.9768266E-4
},{ 1, 375988664608498, 0.0023950196, -0.13172609, 9.733359
},{ 3, 375988664608498, -0.004116203, -0.001168733, 0.008387166
},{ 1, 375988667149170, 0.011975098, -0.102985844, 9.860296
},{ 3, 375988667149170, -0.0051814676, 9.6179586E-4, 0.010517695
},{ 1, 375988669689842, -0.0023950196, -0.098195806, 9.81
},{ 3, 375988669689842, -0.003050939, -0.0027666297, 0.009985062
},{ 1, 375988672230514, -0.047900394, -0.09580079, 9.745335
},{ 3, 375988672230514, 0.0044059125, -1.034686E-4, 0.013713487
},{ 1, 375988674771186, 0.028740235, -0.10538086, 9.831555
},{ 3, 375988674771186, 0.0033406478, 0.0046902215, 0.010517695
},{ 1, 375988677311858, 0.045505375, -0.1580713, 9.75252
},{ 3, 375988677311858, -0.0025183067, -1.034686E-4, 0.0094524305
},{ 1, 375988679852530, 0.07185059, -0.100590825, 9.831555
},{ 3, 375988679852530, -9.204099E-4, 0.0030923248, 3.9768266E-4
},{ 2, 375988679852530, 24.0, 24.150002, -49.050003
},{ 1, 375988682393202, 0.019160157, -0.07664063, 9.769285
},{ 3, 375988682393202, 0.0028080156, 0.0020270604, 0.0025282116
},{ 1, 375988684933874, 0.038320314, -0.10777588, 9.750125
},{ 3, 375988684933874, -0.0057141, -0.005962423, 0.010517695
},{ 1, 375988687474546, 0.009580079, -0.10777588, 9.788445
},{ 3, 375988687474546, 0.006003809, -0.003299262, 0.0019955793
},{ 1, 375988690015218, 0.014370117, -0.09580079, 9.740545
},{ 3, 375988690015218, 0.001210119, 0.0041575893, 0.0030608438
},{ 1, 375988692555890, 0.05748047, -0.12933107, 9.788445
},{ 3, 375988692555890, -9.204099E-4, -0.0048971586, -0.0027981107
},{ 1, 375988695096562, 0.011975098, -0.12454102, 9.807606
},{ 3, 375988695096562, 0.0022753833, -0.001168733, 0.0019955793
},{ 1, 375988697637234, 0.028740235, -0.083825685, 9.77647
},{ 3, 375988697637234, -0.006246732, 0.0020270604, -0.0022654785
},{ 1, 375988700177906, -0.045505375, -0.11256592, 9.807606
},{ 3, 375988700177906, -0.0046488354, 0.0020270604, 0.006256637
},{ 2, 375988700177906, 24.0, 24.150002, -49.050003
},{ 1, 375988702718578, 0.0047900393, -0.119750984, 9.75252
},{ 3, 375988702718578, 0.0070690736, 0.0020270604, 0.007854533
},{ 1, 375988705259250, 0.026345216, -0.22273682, 9.81958
},{ 3, 375988705259250, -0.004116203, -0.008625585, 0.0041261083
},{ 1, 375988707799922, 0.011975098, -0.1580713, 9.841136
},{ 3, 375988707799922, -0.0067793643, -0.003299262, 0.0014629471
},{ 1, 375988710340594, 0.040715333, -0.11496094, 9.745335
},{ 3, 375988710340594, -0.0019856745, 0.006288118, -0.0017328463
},{ 1, 375988712881266, -0.026345216, -0.13172609, 9.78605
},{ 3, 375988712881266, -0.0019856745, 0.003624957, -0.005993904
},{ 1, 375988715421938, 0.038320314, -0.14849122, 9.7740755
},{ 3, 375988715421938, -0.0014530421, 9.6179586E-4, 0.0057240045
},{ 1, 375988717962610, 0.06466553, -0.13651612, 9.7740755
},{ 3, 375988717962610, -0.0046488354, 0.003624957, 0.010517695
},{ 1, 375988720503282, 0.016765138, -0.10538086, 9.788445
},{ 3, 375988720503282, -0.007844629, 0.0025596926, -0.0049286396
},{ 2, 375988720503282, 24.0, 24.150002, -49.050003
},{ 1, 375988723043954, -0.011975098, -0.13891114, 9.72857
},{ 3, 375988723043954, 0.010797499, 0.0020270604, -0.0022654785
},{ 1, 375988725584626, 0.009580079, -0.23710695, 9.788445
},{ 3, 375988725584626, -3.8777772E-4, -0.008092953, -6.675818E-4
},{ 1, 375988728125298, 0.045505375, -0.09340577, 9.7621
},{ 3, 375988728125298, -0.006246732, 0.003624957, -0.0049286396
},{ 1, 375988730665970, 0.016765138, -0.1580713, 9.683064
},{ 3, 375988730665970, 0.0017427512, -0.0064950553, -0.003330743
},{ 1, 375988733206642, 0.06466553, -0.12454102, 9.759705
},{ 3, 375988733206642, 0.0028080156, -0.003299262, -0.0075918008
},{ 1, 375988735747314, 0.0071850587, -0.13651612, 9.750125
},{ 3, 375988735747314, -0.004116203, -0.0038318941, 0.003593476
},{ 1, 375988738287986, 0.06466553, -0.1460962, 9.807606
},{ 3, 375988738287986, -0.0035835712, -0.005429791, -0.001200214
},{ 1, 375988740828658, -0.047900394, -0.17962648, 9.711804
},{ 3, 375988740828658, 1.4485451E-4, -0.0038318941, 0.003593476
},{ 2, 375988740828658, 24.0, 24.0, -49.050003
},{ 1, 375988743369330, 0.019160157, -0.06706055, 9.778865
},{ 3, 375988743369330, 0.001210119, -0.0038318941, -0.0070591685
},{ 1, 375988745910002, 0.05508545, -0.14849122, 9.802815
},{ 3, 375988745910002, -0.011040423, -0.011821378, -0.005993904
},{ 1, 375988748450674, 0.028740235, -0.14370118, 9.843531
},{ 3, 375988748450674, 6.7748677E-4, -0.0017013652, -0.001200214
},{ 1, 375988750994528, 0.035925295, -0.09101075, 9.778865
},{ 3, 375988750994528, -0.0025183067, -0.003299262, 9.303149E-4
},{ 1, 375988753535200, 0.05269043, -0.086220704, 9.707015
},{ 3, 375988753535200, 0.008134337, 0.0046902215, 0.0057240045
},{ 1, 375988756075872, 0.05269043, -0.16286133, 9.75252
},{ 3, 375988756075872, -0.0014530421, 0.0041575893, 0.0046587405
},{ 1, 375988758616544, -0.0023950196, -0.14849122, 9.79084
},{ 3, 375988758616544, 0.001210119, -0.0043645264, -0.0017328463
},{ 1, 375988761157216, 0.0023950196, -0.16765137, 9.75731
},{ 3, 375988761157216, -0.0019856745, 0.003624957, -0.0049286396
},{ 2, 375988761157216, 23.85, 24.0, -49.350002
},{ 1, 375988763697888, 0.086220704, -0.100590825, 9.83874
},{ 3, 375988763697888, -0.0025183067, 0.006288118, -0.0049286396
},{ 1, 375988766238560, 0.040715333, -0.12693603, 9.716595
},{ 3, 375988766238560, 0.008134337, -1.034686E-4, -0.0022654785
},{ 1, 375988768779232, 0.031135255, -0.17004639, 9.75731
},{ 3, 375988768779232, -0.0014530421, -0.001168733, -0.001200214
},{ 1, 375988771319904, -0.009580079, -0.12933107, 9.74294
},{ 3, 375988771319904, 0.0044059125, 0.0025596926, -0.010787594
},{ 1, 375988773860576, 0.06706055, -0.06466553, 9.73815
},{ 3, 375988773860576, -0.009442526, -0.005429791, -0.005993904
},{ 1, 375988776401248, 0.050295413, -0.11496094, 9.726174
},{ 3, 375988776401248, 0.0065364414, -0.003299262, -0.005993904
},{ 1, 375988778941920, 0.05748047, -0.15567628, 9.793235
},{ 3, 375988778941920, 0.0044059125, -0.0075603197, -0.010254961
},{ 1, 375988781482592, -0.033530276, -0.20118165, 9.82437
},{ 3, 375988781482592, 0.0033406478, -0.0064950553, -0.003330743
},{ 2, 375988781482592, 23.7, 24.0, -49.350002
},{ 1, 375988784023264, -0.0047900393, -0.14849122, 9.80521
},{ 3, 375988784023264, -0.0035835712, -0.005962423, -0.0139833875
},{ 1, 375988786563936, -0.0047900393, -0.10777588, 9.826766
